ID;Active (0/1);Nombre/ Descripción corta;Categories (x,y,z...); Price tax included;Tax rules ID;Precio al por mayor;On sale;Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Fabricante;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Cantidad;Minimal quantity;Visible en;Additional shipping cost;Unit for the unit price;Unit price;Descripción corta;Descripción;Tags;Meta-título;Meta palabras clave;Meta descripción;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product availability date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Estado;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
653;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,60;1;;;;;D0002   D  PE1;;;;;;;;;;;55;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0002-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
654;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,60;1;;;;;D0002   PL PE1;;;;;;;;;;;52;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0002-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
655;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,95;1;;;;;D0003   CU PE1;;;;;;;;;;;59;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0003-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
656;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,95;1;;;;;D0003   D  PE1;;;;;;;;;;;14;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0003-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
657;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,95;1;;;;;D0003   PL PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0003-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
658;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,95;1;;;;;D0004   CU PE1;;;;;;;;;;;67;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0004-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
659;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;8,60;1;;;;;D0005   CU PE1;;;;;;;;;;;54;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0005-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
660;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;8,60;1;;;;;D0005   D  PE1;;;;;;;;;;;69;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0005-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
661;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;8,60;1;;;;;D0005   PL PE1;;;;;;;;;;;53;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0005-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
662;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;8,60;1;;;;;D0006   CU PE1;;;;;;;;;;;50;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0006-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
663;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;8,60;1;;;;;D0006   D  PE1;;;;;;;;;;;13;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0006-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
664;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;8,60;1;;;;;D0006   PL PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0006-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
665;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0007   CU PE1;;;;;;;;;;;56;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0007-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
666;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0007   D  PE1;;;;;;;;;;;99;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0007-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
667;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0007   PL PE1;;;;;;;;;;;89;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0007-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
668;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0008   CU PE1;;;;;;;;;;;52;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0008-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
669;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0008   D  PE1;;;;;;;;;;;49;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0008-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
670;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0008   PL PE1;;;;;;;;;;;37;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0008-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
671;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;23,95;4;10,95;1;;;;;D0009   CU PE1;;;;;;;;;;;4;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0009-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
672;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;23,95;4;10,95;1;;;;;D0009   D  PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0009-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
673;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;23,95;4;10,95;1;;;;;D0009   PL PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0009-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
674;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;21,95;4;8,95;1;;;;;D0011   CU PE2;;;;;;;;;;;10;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0011-CU-PE2.jpg;1;;0;;1;1;0;Out of stock;1;;;
675;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0011   D  PE1;;;;;;;;;;;14;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0011-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
676;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;21,95;4;8,95;1;;;;;D0011   D  PE2;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0011-D-PE2.jpg;1;;0;;1;1;0;Out of stock;1;;;
677;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;23,95;4;10,95;1;;;;;D0011   D  PE3;;;;;;;;;;;73;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0011-D-PE3.jpg;1;;0;;1;1;0;Out of stock;1;;;
678;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0011   PL PE1;;;;;;;;;;;75;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0011-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
679;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0012   D  PE1;;;;;;;;;;;12;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0012-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
680;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;21,95;4;8,95;1;;;;;D0012   D  PE2;;;;;;;;;;;17;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0012-D-PE2.jpg;1;;0;;1;1;0;Out of stock;1;;;
682;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;17,95;4;7,95;1;;;;;D0012   PL PE1;;;;;;;;;;;6;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0012-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
683;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;21,95;4;8,95;1;;;;;D0012   PL PE2;;;;;;;;;;;16;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0012-PL-PE2.jpg;1;;0;;1;1;0;Out of stock;1;;;
684;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;23,95;4;10,95;1;;;;;D0012   PL PE3;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0012-PL-PE3.jpg;1;;0;;1;1;0;Out of stock;1;;;
685;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;12,95;4;5,65;1;;;;;D0013   D  PE1;;;;;;;;;;;8;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0013-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
686;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;12,95;4;5,65;1;;;;;D0013   PL PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0013-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
687;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;12,95;4;5,65;1;;;;;D0013   PLE PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0013-PLE-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
688;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;16,95;4;7,50;1;;;;;D0014   D  PE1;;;;;;;;;;;9;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0014-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
689;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;16,95;4;7,50;1;;;;;D0014   DB PE1;;;;;;;;;;;6;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0014-DB-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
690;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;18,95;4;7,95;1;;;;;D0015   DB PE1;;;;;;;;;;;15;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0015-DB-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
691;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;18,95;4;7,95;1;;;;;D0015   PLE PE1;;;;;;;;;;;1;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0015-PLE-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
692;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;9,30;1;;;;;D0016   DB PE1;;;;;;;;;;;74;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0016-DB-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
693;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;9,30;1;;;;;D0016   PL PE1;;;;;;;;;;;22;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0016-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
694;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;19,95;4;9,30;1;;;;;D0016   R  PE1;;;;;;;;;;;16;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0016-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
695;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;24,95;4;9,95;1;;;;;D0020   CU PE1;;;;;;;;;;;7;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0020-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
696;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;24,95;4;9,95;1;;;;;D0020   D  PE1;;;;;;;;;;;10;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0020-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
697;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;24,95;4;9,30;1;;;;;D0021   CU PE1;;;;;;;;;;;4;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0021-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
698;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;24,95;4;9,30;1;;;;;D0021   D  PE1;;;;;;;;;;;14;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0021-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
